Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC),QBC
102,3.541078805923462,3.657193660736084,3.7597877979278564,3.798007011413574,3.8100390434265137,,3.813530921936035,3.8145594596862793,3.8242146968841553,,3.822345733642578,,8.757226467132568,5.533900260925293
103,3.766002655029297,3.721560001373291,3.8436386585235596,3.8733129501342773,3.9157495498657227,,3.882765293121338,3.8972833156585693,3.900808095932007,,3.8892288208007812,,27.91409659385681,5.694366216659546
104,3.694748640060425,3.698523998260498,3.7965335845947266,3.832695245742798,3.8262979984283447,,3.8249447345733643,3.8236422538757324,3.8250656127929688,,3.84850811958313,,7.649470567703247,5.5196144580841064
105,3.9161291122436523,3.9862422943115234,4.0586888790130615,4.096399545669556,4.045148611068726,,3.872365713119507,3.956075429916382,3.9632935523986816,,3.8951478004455566,,6.990124702453613,5.5607147216796875
106,3.820605754852295,3.812631845474243,3.9201855659484863,3.9878809452056885,4.0433666706085205,,4.071400165557861,4.105471134185791,4.012177228927612,,3.951051950454712,,8.515305042266846,5.816214323043823
107,3.622739791870117,3.735506534576416,3.86659574508667,3.8885104656219482,3.9178659915924072,,3.9226343631744385,3.937218427658081,3.9691359996795654,,4.093359708786011,,11.104326248168945,6.484275817871094
108,125.5185866355896,126.35203123092651,126.5845890045166,126.50959968566895,126.33074569702148,,126.73549890518188,126.81650257110596,126.56658554077148,,126.72868490219116,,157.9634621143341,228.90222454071045
109,138.13078665733337,140.8763599395752,137.23396611213684,140.51263999938965,135.32608103752136,,132.98157358169556,138.12429642677307,137.68696975708008,,139.30241584777832,,138.39723134040833,247.57989883422852
110,3.5380005836486816,3.6605935096740723,3.7952330112457275,3.8324098587036133,3.8561081886291504,,3.916837215423584,3.906219244003296,3.8749868869781494,,3.833616018295288,,9.059101581573486,5.5078465938568115
111,4.085899114608765,3.806494951248169,3.8033907413482666,3.8293378353118896,3.8368358612060547,,3.8586220741271973,3.8942267894744873,3.972587823867798,,3.9239044189453125,,7.721744060516357,5.519812107086182
112,127.52072477340698,127.45995616912842,127.93152523040771,127.85746550559998,127.82511758804321,,128.11281490325928,128.52518033981323,127.6186192035675,,128.02885222434998,,164.30952191352844,230.14477586746216
113,3.5612661838531494,3.6452035903930664,3.761441230773926,3.784174680709839,3.797603130340576,,3.7883453369140625,3.7937681674957275,3.8022000789642334,,3.8017144203186035,,8.98312497138977,5.460566520690918
114,124.93514966964722,126.33130955696106,126.04424452781677,126.29661345481873,126.23951888084412,,126.47501111030579,126.74338507652283,126.33178806304932,,126.53063654899597,,160.19522261619568,227.42729926109314
115,125.20991516113281,126.35167264938354,126.19584846496582,126.15257477760315,125.98340654373169,,126.44846677780151,126.43426394462585,126.03249549865723,,126.45985674858093,,160.43098163604736,226.8799924850464
116,3.5602128505706787,3.734099864959717,3.7942073345184326,3.826582908630371,3.839564561843872,,3.8241353034973145,3.8360917568206787,3.8332810401916504,,3.8152353763580322,,7.294945001602173,5.550447702407837
117,3.663862943649292,3.7794406414031982,3.9019596576690674,3.908841609954834,3.900221347808838,,3.8827149868011475,3.8775100708007812,3.8505115509033203,,3.841146945953369,,16.15338373184204,5.468506097793579
118,3.6932923793792725,3.7381110191345215,3.8602449893951416,3.891934633255005,3.9064762592315674,,3.9289815425872803,3.939330816268921,3.905562162399292,,3.909883975982666,,10.125880002975464,5.629042148590088
119,3.809324026107788,3.8409292697906494,3.920621633529663,3.991650342941284,4.029756546020508,,4.0663721561431885,4.038319826126099,4.10490870475769,,3.9948225021362305,,7.462258577346802,5.664998292922974
120,3.5502140522003174,3.6594223976135254,3.773271322250366,3.799783945083618,3.8087196350097656,,3.819974184036255,3.8122668266296387,3.8266074657440186,,3.8178789615631104,,8.74925971031189,5.512906551361084
121,3.7995223999023438,3.9687771797180176,4.072269678115845,4.109088182449341,4.119431018829346,,4.1102540493011475,4.117919683456421,4.107916831970215,,4.095940828323364,,7.997638702392578,5.852508544921875
122,3.549992799758911,3.659912109375,3.7771952152252197,3.8042426109313965,3.8087189197540283,,3.8034801483154297,3.812239170074463,3.8200461864471436,,3.833686590194702,,7.037259101867676,5.507439851760864
123,3.751286745071411,3.8431289196014404,3.9872055053710938,4.004735469818115,4.0253236293792725,,4.0106048583984375,4.033681869506836,4.0411412715911865,,3.967287302017212,,5.930757999420166,5.5869691371917725
124,3.8270986080169678,3.9378821849823,4.001597166061401,3.965972661972046,4.016730308532715,,3.8706953525543213,3.915041208267212,3.8930423259735107,,3.926706314086914,,7.705039739608765,5.79269003868103
