Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
870,[253.0],[469.0],[160.0],[1434.0],[1428.0],[1074.0],[1299.0],[225.0],[598.0],[705.0],[1044.0],[1434.0],[880.0],[588.0],[1048.0],[1418.0],[106.0],[156.0],[106.0],[817.0],[104.0],[83.0],[531.0],[611.0],[1324.0],[1164.0],[376.0],[1299.0],[1177.0],[817.0],[520.0],[1434.0],[355.0],[193.0],[1197.0],[116.0],[47.0],[17.0],[111.0],[111.0],[617.0],[111.0],[572.0],[193.0],[1119.0],[160.0],[909.0],[588.0],[1075.0],[221.0],[262.0],[611.0],[724.0],[1080.0],[262.0],[356.0],[542.0],[849.0],[974.0],[58.0],[1080.0],[1080.0],[1164.0],[785.0],[104.0],[1434.0],[766.0],[817.0],[221.0],[871.0],[1241.0],[262.0],[1040.0],[817.0],[772.0],[1080.0],[1434.0],[64.0],[614.0],[469.0],[611.0],[974.0],[611.0],[697.0],[705.0],[1048.0],[588.0],[615.0],[172.0],[598.0],[974.0],[266.0],[106.0],[817.0],[1007.0],[982.0],[111.0],[469.0],[531.0],[1434.0],[974.0],[111.0],[785.0],[1324.0],[469.0],[591.0],[111.0],[104.0],[645.0],[598.0],[225.0],[806.0],[225.0],[611.0],[219.0],[43.0],[43.0],[617.0],[1004.0],[1080.0],[1164.0],[611.0],[611.0],[1434.0],[253.0]
871,[397.0],[111.0],[111.0],[588.0],[315.0],[1294.0],[611.0],[1075.0],[617.0],[355.0],[882.0],[588.0],[141.0],[697.0],[598.0],[70.0],[531.0],[77.0],[221.0],[129.0],[1431.0],[1247.0],[817.0],[356.0],[1306.0],[43.0],[1279.0],[611.0],[1056.0],[1080.0],[588.0],[588.0],[705.0],[1224.0],[1080.0],[262.0],[972.0],[221.0],[1434.0],[1434.0],[469.0],[1040.0],[528.0],[1141.0],[253.0],[697.0],[1045.0],[611.0],[97.0],[1431.0],[1119.0],[1040.0],[785.0],[104.0],[1164.0],[705.0],[817.0],[1063.0],[83.0],[1187.0],[221.0],[221.0],[43.0],[542.0],[1431.0],[588.0],[44.0],[1080.0],[598.0],[962.0],[974.0],[43.0],[111.0],[1080.0],[812.0],[221.0],[588.0],[691.0],[1340.0],[598.0],[17.0],[1173.0],[356.0],[588.0],[116.0],[1040.0],[520.0],[928.0],[739.0],[617.0],[225.0],[844.0],[598.0],[1080.0],[1041.0],[397.0],[1434.0],[588.0],[817.0],[588.0],[880.0],[1048.0],[542.0],[1306.0],[348.0],[785.0],[1434.0],[1431.0],[320.0],[531.0],[1075.0],[1144.0],[1075.0],[356.0],[480.0],[982.0],[982.0],[111.0],[879.0],[221.0],[860.0],[160.0],[356.0],[588.0],[43.0]
872,[1324.0],[17.0],[1434.0],[611.0],[381.0],[1406.0],[356.0],[1119.0],[531.0],[520.0],[843.0],[611.0],[1119.0],[611.0],[617.0],[1114.0],[598.0],[401.0],[598.0],[1197.0],[129.0],[1216.0],[1080.0],[355.0],[225.0],[982.0],[1421.0],[356.0],[381.0],[221.0],[611.0],[611.0],[116.0],[905.0],[221.0],[43.0],[480.0],[598.0],[588.0],[588.0],[111.0],[106.0],[1389.0],[126.0],[982.0],[469.0],[217.0],[697.0],[880.0],[598.0],[253.0],[106.0],[542.0],[129.0],[43.0],[520.0],[1197.0],[508.0],[316.0],[211.0],[598.0],[531.0],[982.0],[817.0],[129.0],[611.0],[1010.0],[531.0],[106.0],[809.0],[880.0],[982.0],[1434.0],[221.0],[1285.0],[1040.0],[611.0],[213.0],[276.0],[17.0],[356.0],[181.0],[160.0],[611.0],[262.0],[106.0],[611.0],[768.0],[454.0],[531.0],[97.0],[1264.0],[531.0],[221.0],[212.0],[1324.0],[588.0],[17.0],[1080.0],[611.0],[47.0],[1434.0],[817.0],[225.0],[1182.0],[542.0],[588.0],[817.0],[269.0],[104.0],[880.0],[117.0],[880.0],[355.0],[869.0],[1119.0],[397.0],[1048.0],[478.0],[598.0],[262.0],[356.0],[355.0],[1040.0],[982.0]
873,[1164.0],[1048.0],[697.0],[356.0],[1197.0],[812.0],[355.0],[880.0],[104.0],[1299.0],[573.0],[17.0],[253.0],[356.0],[1040.0],[843.0],[104.0],[735.0],[617.0],[1080.0],[1197.0],[794.0],[104.0],[116.0],[1075.0],[397.0],[237.0],[355.0],[527.0],[598.0],[1299.0],[469.0],[520.0],[573.0],[724.0],[520.0],[122.0],[617.0],[611.0],[611.0],[1434.0],[1434.0],[1294.0],[1064.0],[397.0],[356.0],[825.0],[356.0],[1306.0],[129.0],[1164.0],[356.0],[817.0],[221.0],[982.0],[1299.0],[1080.0],[767.0],[582.0],[1410.0],[617.0],[598.0],[860.0],[129.0],[1197.0],[356.0],[327.0],[104.0],[531.0],[1241.0],[47.0],[253.0],[588.0],[598.0],[756.0],[598.0],[469.0],[724.0],[967.0],[617.0],[355.0],[45.0],[355.0],[469.0],[520.0],[617.0],[356.0],[174.0],[643.0],[104.0],[141.0],[260.0],[617.0],[598.0],[825.0],[1119.0],[611.0],[611.0],[221.0],[356.0],[972.0],[588.0],[1080.0],[141.0],[1176.0],[817.0],[160.0],[129.0],[5.0],[111.0],[47.0],[994.0],[47.0],[116.0],[1454.0],[397.0],[1324.0],[1434.0],[198.0],[617.0],[705.0],[355.0],[116.0],[611.0],[1164.0]
874,[225.0],[1040.0],[469.0],[355.0],[453.0],[1285.0],[116.0],[253.0],[111.0],[160.0],[578.0],[356.0],[47.0],[469.0],[111.0],[1328.0],[1431.0],[1377.0],[531.0],[221.0],[817.0],[750.0],[221.0],[262.0],[141.0],[1324.0],[1070.0],[116.0],[709.0],[617.0],[160.0],[17.0],[262.0],[662.0],[598.0],[1299.0],[141.0],[111.0],[356.0],[356.0],[17.0],[588.0],[698.0],[1327.0],[1324.0],[17.0],[936.0],[355.0],[47.0],[617.0],[43.0],[531.0],[1080.0],[1197.0],[860.0],[355.0],[221.0],[961.0],[598.0],[27.0],[1040.0],[617.0],[705.0],[1080.0],[1080.0],[355.0],[206.0],[221.0],[104.0],[974.0],[972.0],[397.0],[611.0],[617.0],[591.0],[106.0],[356.0],[129.0],[563.0],[111.0],[1048.0],[809.0],[697.0],[17.0],[43.0],[111.0],[355.0],[245.0],[1001.0],[111.0],[1075.0],[125.0],[104.0],[617.0],[586.0],[1075.0],[160.0],[1048.0],[104.0],[355.0],[480.0],[611.0],[1431.0],[1075.0],[367.0],[1197.0],[697.0],[1080.0],[1401.0],[1434.0],[141.0],[1365.0],[972.0],[469.0],[141.0],[253.0],[225.0],[588.0],[774.0],[111.0],[43.0],[116.0],[160.0],[356.0],[860.0]
875,[1075.0],[1434.0],[588.0],[469.0],[557.0],[591.0],[160.0],[47.0],[1434.0],[116.0],[234.0],[1048.0],[972.0],[355.0],[1434.0],[768.0],[129.0],[222.0],[104.0],[598.0],[724.0],[1491.0],[598.0],[160.0],[1119.0],[860.0],[1432.0],[262.0],[998.0],[111.0],[356.0],[356.0],[43.0],[1390.0],[617.0],[982.0],[1119.0],[1434.0],[355.0],[355.0],[588.0],[531.0],[1406.0],[725.0],[225.0],[355.0],[997.0],[469.0],[972.0],[111.0],[982.0],[355.0],[756.0],[598.0],[397.0],[116.0],[598.0],[1041.0],[236.0],[802.0],[106.0],[104.0],[520.0],[221.0],[724.0],[697.0],[695.0],[598.0],[617.0],[1173.0],[480.0],[1164.0],[106.0],[531.0],[785.0],[531.0],[17.0],[193.0],[366.0],[1434.0],[116.0],[97.0],[469.0],[1048.0],[982.0],[531.0],[116.0],[409.0],[1132.0],[1431.0],[880.0],[267.0],[1431.0],[111.0],[819.0],[880.0],[356.0],[356.0],[598.0],[116.0],[122.0],[356.0],[221.0],[880.0],[385.0],[1080.0],[469.0],[221.0],[1309.0],[588.0],[1119.0],[1328.0],[1119.0],[262.0],[586.0],[1164.0],[1075.0],[1040.0],[87.0],[106.0],[520.0],[697.0],[262.0],[355.0],[705.0]
876,[860.0],[106.0],[611.0],[262.0],[1046.0],[785.0],[697.0],[972.0],[588.0],[262.0],[958.0],[355.0],[480.0],[116.0],[588.0],[926.0],[1197.0],[455.0],[1431.0],[617.0],[756.0],[1469.0],[617.0],[43.0],[880.0],[225.0],[691.0],[43.0],[74.0],[1434.0],[355.0],[355.0],[982.0],[394.0],[111.0],[397.0],[253.0],[1048.0],[116.0],[116.0],[1048.0],[611.0],[772.0],[320.0],[1075.0],[116.0],[1286.0],[116.0],[141.0],[1197.0],[397.0],[116.0],[221.0],[724.0],[705.0],[262.0],[724.0],[891.0],[1285.0],[661.0],[531.0],[111.0],[397.0],[598.0],[756.0],[469.0],[1075.0],[617.0],[111.0],[940.0],[1173.0],[1324.0],[531.0],[111.0],[72.0],[617.0],[355.0],[72.0],[1122.0],[588.0],[262.0],[940.0],[17.0],[356.0],[397.0],[1434.0],[262.0],[1322.0],[1050.0],[1434.0],[47.0],[1051.0],[111.0],[104.0],[955.0],[47.0],[355.0],[355.0],[1431.0],[262.0],[181.0],[1040.0],[598.0],[47.0],[1107.0],[724.0],[17.0],[1197.0],[718.0],[611.0],[253.0],[390.0],[253.0],[43.0],[559.0],[1324.0],[880.0],[611.0],[1035.0],[1434.0],[1299.0],[469.0],[697.0],[106.0],[397.0]
877,[705.0],[588.0],[17.0],[982.0],[668.0],[542.0],[469.0],[1164.0],[611.0],[697.0],[1130.0],[116.0],[122.0],[262.0],[611.0],[1383.0],[724.0],[177.0],[129.0],[111.0],[1080.0],[242.0],[111.0],[982.0],[47.0],[705.0],[656.0],[160.0],[818.0],[588.0],[116.0],[1048.0],[397.0],[473.0],[756.0],[1324.0],[1164.0],[588.0],[262.0],[262.0],[611.0],[356.0],[812.0],[694.0],[880.0],[262.0],[1493.0],[262.0],[480.0],[1434.0],[1324.0],[104.0],[72.0],[756.0],[1324.0],[43.0],[617.0],[1465.0],[785.0],[598.0],[111.0],[1434.0],[1324.0],[617.0],[221.0],[116.0],[47.0],[111.0],[1434.0],[97.0],[122.0],[860.0],[104.0],[1434.0],[542.0],[111.0],[1048.0],[260.0],[556.0],[1048.0],[1040.0],[546.0],[116.0],[355.0],[1299.0],[588.0],[43.0],[1352.0],[401.0],[588.0],[1119.0],[149.0],[129.0],[1434.0],[853.0],[972.0],[697.0],[116.0],[617.0],[43.0],[45.0],[531.0],[617.0],[1119.0],[1340.0],[756.0],[611.0],[724.0],[444.0],[356.0],[972.0],[294.0],[480.0],[982.0],[626.0],[225.0],[253.0],[355.0],[1137.0],[588.0],[982.0],[43.0],[43.0],[116.0],[520.0]
878,[880.0],[611.0],[1048.0],[17.0],[1294.0],[817.0],[17.0],[480.0],[356.0],[43.0],[835.0],[262.0],[1164.0],[17.0],[356.0],[237.0],[617.0],[659.0],[111.0],[1434.0],[221.0],[281.0],[1431.0],[397.0],[972.0],[520.0],[921.0],[982.0],[844.0],[611.0],[262.0],[116.0],[1324.0],[122.0],[1434.0],[225.0],[181.0],[611.0],[43.0],[43.0],[356.0],[355.0],[1285.0],[708.0],[47.0],[1048.0],[1064.0],[43.0],[122.0],[588.0],[225.0],[262.0],[598.0],[617.0],[225.0],[982.0],[111.0],[172.0],[367.0],[145.0],[104.0],[588.0],[225.0],[111.0],[598.0],[17.0],[225.0],[1434.0],[1431.0],[546.0],[97.0],[705.0],[356.0],[104.0],[817.0],[1434.0],[116.0],[1359.0],[1252.0],[611.0],[43.0],[775.0],[1048.0],[1040.0],[1324.0],[104.0],[1299.0],[558.0],[763.0],[611.0],[972.0],[1402.0],[1434.0],[588.0],[1465.0],[480.0],[116.0],[262.0],[111.0],[982.0],[1173.0],[355.0],[111.0],[253.0],[517.0],[72.0],[356.0],[598.0],[822.0],[355.0],[1164.0],[545.0],[122.0],[397.0],[1441.0],[860.0],[1164.0],[116.0],[334.0],[531.0],[160.0],[982.0],[982.0],[531.0],[1299.0]
879,[47.0],[356.0],[356.0],[1048.0],[877.0],[1080.0],[1048.0],[860.0],[355.0],[982.0],[749.0],[1040.0],[860.0],[43.0],[355.0],[1035.0],[111.0],[720.0],[1434.0],[588.0],[598.0],[774.0],[1434.0],[697.0],[480.0],[1075.0],[877.0],[397.0],[1457.0],[356.0],[43.0],[1040.0],[225.0],[1091.0],[588.0],[160.0],[45.0],[356.0],[1299.0],[1040.0],[1040.0],[116.0],[591.0],[1014.0],[1164.0],[1040.0],[1476.0],[982.0],[181.0],[611.0],[1075.0],[1431.0],[617.0],[111.0],[1075.0],[160.0],[1434.0],[263.0],[583.0],[1444.0],[1431.0],[1431.0],[1075.0],[1434.0],[617.0],[262.0],[922.0],[588.0],[588.0],[1306.0],[181.0],[520.0],[355.0],[588.0],[1389.0],[588.0],[262.0],[133.0],[1044.0],[1040.0],[982.0],[1306.0],[262.0],[116.0],[225.0],[1431.0],[160.0],[907.0],[1465.0],[356.0],[480.0],[326.0],[1197.0],[1431.0],[191.0],[253.0],[262.0],[43.0],[1434.0],[160.0],[97.0],[116.0],[1434.0],[972.0],[1137.0],[221.0],[355.0],[617.0],[1494.0],[1431.0],[480.0],[288.0],[181.0],[17.0],[47.0],[705.0],[860.0],[262.0],[154.0],[611.0],[697.0],[397.0],[397.0],[262.0],[1324.0]
880,[520.0],[355.0],[1040.0],[397.0],[625.0],[1425.0],[1040.0],[705.0],[116.0],[397.0],[502.0],[106.0],[705.0],[982.0],[116.0],[1265.0],[1434.0],[295.0],[1197.0],[724.0],[617.0],[87.0],[588.0],[469.0],[253.0],[880.0],[1424.0],[1324.0],[702.0],[531.0],[982.0],[262.0],[1075.0],[388.0],[611.0],[1075.0],[809.0],[355.0],[160.0],[982.0],[106.0],[104.0],[785.0],[877.0],[972.0],[43.0],[1387.0],[397.0],[45.0],[724.0],[860.0],[129.0],[111.0],[72.0],[880.0],[397.0],[588.0],[810.0],[530.0],[574.0],[129.0],[611.0],[880.0],[1197.0],[111.0],[1048.0],[880.0],[611.0],[129.0],[775.0],[1306.0],[225.0],[116.0],[611.0],[1080.0],[611.0],[43.0],[56.0],[539.0],[106.0],[397.0],[1031.0],[43.0],[262.0],[160.0],[611.0],[982.0],[713.0],[1322.0],[355.0],[122.0],[995.0],[588.0],[129.0],[334.0],[122.0],[43.0],[982.0],[588.0],[397.0],[809.0],[262.0],[588.0],[1164.0],[1252.0],[598.0],[116.0],[111.0],[1338.0],[129.0],[122.0],[902.0],[45.0],[1324.0],[1203.0],[1075.0],[47.0],[43.0],[1072.0],[104.0],[469.0],[1324.0],[469.0],[43.0],[225.0]
881,[972.0],[116.0],[355.0],[1040.0],[382.0],[706.0],[262.0],[122.0],[1431.0],[1324.0],[1182.0],[43.0],[181.0],[397.0],[106.0],[199.0],[756.0],[643.0],[588.0],[611.0],[111.0],[261.0],[611.0],[17.0],[122.0],[1299.0],[770.0],[697.0],[728.0],[355.0],[697.0],[106.0],[880.0],[272.0],[356.0],[880.0],[860.0],[116.0],[697.0],[106.0],[355.0],[1431.0],[542.0],[133.0],[480.0],[982.0],[127.0],[1324.0],[809.0],[356.0],[705.0],[1197.0],[1434.0],[1389.0],[47.0],[1324.0],[611.0],[1037.0],[203.0],[438.0],[1197.0],[1197.0],[47.0],[588.0],[1434.0],[1040.0],[100.0],[355.0],[611.0],[141.0],[45.0],[1075.0],[262.0],[1431.0],[221.0],[104.0],[982.0],[119.0],[647.0],[531.0],[1324.0],[368.0],[982.0],[43.0],[697.0],[129.0],[397.0],[554.0],[469.0],[129.0],[181.0],[1118.0],[611.0],[611.0],[778.0],[1164.0],[982.0],[1040.0],[611.0],[1324.0],[1306.0],[43.0],[611.0],[860.0],[64.0],[617.0],[262.0],[1434.0],[971.0],[1197.0],[181.0],[466.0],[809.0],[225.0],[1370.0],[520.0],[705.0],[982.0],[930.0],[356.0],[17.0],[17.0],[1324.0],[982.0],[160.0]
882,[1299.0],[262.0],[116.0],[1324.0],[348.0],[221.0],[106.0],[520.0],[262.0],[469.0],[662.0],[531.0],[45.0],[1048.0],[531.0],[36.0],[72.0],[1290.0],[724.0],[356.0],[1434.0],[55.0],[356.0],[1324.0],[181.0],[160.0],[133.0],[225.0],[142.0],[104.0],[397.0],[43.0],[47.0],[460.0],[72.0],[47.0],[705.0],[1040.0],[982.0],[397.0],[531.0],[129.0],[817.0],[349.0],[122.0],[397.0],[883.0],[225.0],[1119.0],[355.0],[520.0],[43.0],[1389.0],[698.0],[520.0],[225.0],[356.0],[699.0],[978.0],[1278.0],[1434.0],[356.0],[972.0],[611.0],[588.0],[43.0],[897.0],[116.0],[356.0],[1031.0],[141.0],[880.0],[43.0],[356.0],[598.0],[1431.0],[397.0],[348.0],[484.0],[356.0],[225.0],[141.0],[397.0],[982.0],[469.0],[1197.0],[697.0],[661.0],[1003.0],[116.0],[253.0],[1322.0],[356.0],[1197.0],[1491.0],[860.0],[397.0],[397.0],[356.0],[225.0],[940.0],[104.0],[355.0],[480.0],[484.0],[111.0],[43.0],[588.0],[1187.0],[724.0],[45.0],[795.0],[1164.0],[1075.0],[289.0],[1299.0],[972.0],[397.0],[462.0],[355.0],[397.0],[1048.0],[225.0],[397.0],[1075.0]
883,[160.0],[43.0],[262.0],[225.0],[695.0],[598.0],[43.0],[1299.0],[129.0],[225.0],[1285.0],[104.0],[520.0],[1324.0],[262.0],[91.0],[1389.0],[175.0],[611.0],[756.0],[588.0],[34.0],[129.0],[1048.0],[45.0],[47.0],[119.0],[1075.0],[180.0],[116.0],[1324.0],[982.0],[972.0],[1127.0],[355.0],[972.0],[546.0],[262.0],[469.0],[1324.0],[262.0],[262.0],[1074.0],[1050.0],[860.0],[106.0],[1177.0],[1075.0],[940.0],[756.0],[1299.0],[982.0],[698.0],[1074.0],[1299.0],[1075.0],[756.0],[827.0],[758.0],[1063.0],[724.0],[355.0],[480.0],[356.0],[611.0],[106.0],[475.0],[262.0],[1197.0],[368.0],[1119.0],[47.0],[982.0],[355.0],[698.0],[129.0],[1324.0],[255.0],[790.0],[104.0],[1075.0],[1119.0],[1324.0],[397.0],[17.0],[356.0],[1324.0],[1184.0],[1373.0],[262.0],[45.0],[77.0],[355.0],[356.0],[826.0],[181.0],[1324.0],[1324.0],[355.0],[1075.0],[141.0],[982.0],[129.0],[520.0],[1089.0],[1434.0],[982.0],[611.0],[1344.0],[116.0],[809.0],[1108.0],[940.0],[1048.0],[1223.0],[880.0],[480.0],[1324.0],[1091.0],[1431.0],[1324.0],[225.0],[1075.0],[1324.0],[697.0]
884,[697.0],[982.0],[43.0],[1075.0],[1186.0],[617.0],[531.0],[181.0],[1197.0],[1075.0],[165.0],[982.0],[809.0],[225.0],[43.0],[412.0],[588.0],[791.0],[356.0],[355.0],[72.0],[1187.0],[1197.0],[1040.0],[1164.0],[697.0],[926.0],[469.0],[1288.0],[1431.0],[469.0],[531.0],[480.0],[241.0],[1389.0],[480.0],[775.0],[106.0],[17.0],[225.0],[43.0],[43.0],[1080.0],[370.0],[705.0],[531.0],[291.0],[17.0],[253.0],[116.0],[880.0],[724.0],[1074.0],[1434.0],[160.0],[880.0],[355.0],[709.0],[596.0],[205.0],[756.0],[116.0],[122.0],[355.0],[356.0],[982.0],[982.0],[1431.0],[724.0],[415.0],[809.0],[972.0],[397.0],[116.0],[617.0],[1197.0],[225.0],[776.0],[910.0],[355.0],[106.0],[415.0],[225.0],[1324.0],[1075.0],[355.0],[225.0],[710.0],[1491.0],[43.0],[1164.0],[62.0],[116.0],[355.0],[972.0],[45.0],[225.0],[106.0],[116.0],[880.0],[546.0],[1431.0],[116.0],[122.0],[703.0],[1389.0],[397.0],[356.0],[764.0],[756.0],[860.0],[1333.0],[546.0],[1040.0],[878.0],[160.0],[122.0],[106.0],[1192.0],[129.0],[225.0],[1075.0],[880.0],[225.0],[880.0]
885,[480.0],[531.0],[982.0],[106.0],[457.0],[111.0],[982.0],[45.0],[724.0],[880.0],[554.0],[397.0],[1299.0],[1075.0],[104.0],[188.0],[611.0],[223.0],[756.0],[72.0],[1389.0],[128.0],[724.0],[225.0],[860.0],[972.0],[1248.0],[880.0],[401.0],[262.0],[17.0],[397.0],[1299.0],[1203.0],[116.0],[697.0],[1031.0],[531.0],[1048.0],[531.0],[982.0],[1197.0],[1425.0],[441.0],[181.0],[1324.0],[473.0],[1048.0],[546.0],[262.0],[47.0],[756.0],[1425.0],[1425.0],[972.0],[47.0],[116.0],[105.0],[890.0],[1474.0],[72.0],[262.0],[181.0],[116.0],[72.0],[397.0],[484.0],[982.0],[355.0],[401.0],[253.0],[480.0],[1324.0],[129.0],[111.0],[356.0],[1075.0],[261.0],[1485.0],[116.0],[880.0],[401.0],[1040.0],[106.0],[1048.0],[724.0],[1075.0],[1491.0],[1193.0],[982.0],[809.0],[1353.0],[724.0],[116.0],[773.0],[809.0],[1075.0],[531.0],[262.0],[47.0],[1119.0],[397.0],[262.0],[1299.0],[1235.0],[698.0],[1324.0],[355.0],[1173.0],[262.0],[940.0],[168.0],[775.0],[880.0],[587.0],[47.0],[181.0],[225.0],[554.0],[116.0],[1075.0],[880.0],[47.0],[104.0],[469.0]
886,[469.0],[104.0],[397.0],[880.0],[1484.0],[1434.0],[397.0],[809.0],[756.0],[17.0],[193.0],[1431.0],[160.0],[880.0],[982.0],[1248.0],[356.0],[1291.0],[355.0],[116.0],[698.0],[1428.0],[756.0],[106.0],[705.0],[17.0],[415.0],[47.0],[286.0],[43.0],[225.0],[1324.0],[181.0],[1452.0],[262.0],[122.0],[368.0],[43.0],[397.0],[104.0],[104.0],[982.0],[706.0],[1055.0],[45.0],[225.0],[1056.0],[880.0],[775.0],[43.0],[972.0],[397.0],[588.0],[706.0],[480.0],[972.0],[262.0],[42.0],[1381.0],[810.0],[588.0],[43.0],[1299.0],[724.0],[1389.0],[531.0],[1482.0],[397.0],[116.0],[574.0],[1164.0],[1299.0],[1431.0],[262.0],[1074.0],[724.0],[880.0],[1105.0],[1379.0],[262.0],[47.0],[574.0],[1075.0],[225.0],[1040.0],[756.0],[469.0],[691.0],[1207.0],[1197.0],[940.0],[735.0],[262.0],[262.0],[500.0],[705.0],[880.0],[104.0],[43.0],[697.0],[775.0],[1324.0],[43.0],[160.0],[154.0],[1074.0],[225.0],[116.0],[663.0],[43.0],[705.0],[1296.0],[1031.0],[47.0],[100.0],[972.0],[45.0],[1075.0],[1287.0],[1197.0],[1048.0],[1040.0],[972.0],[1075.0],[47.0]
887,[122.0],[1431.0],[1324.0],[47.0],[440.0],[588.0],[1324.0],[940.0],[43.0],[1048.0],[1470.0],[129.0],[940.0],[47.0],[397.0],[492.0],[698.0],[1489.0],[116.0],[1389.0],[611.0],[843.0],[72.0],[1075.0],[520.0],[1048.0],[300.0],[972.0],[997.0],[129.0],[1075.0],[225.0],[45.0],[878.0],[43.0],[181.0],[520.0],[982.0],[1040.0],[1431.0],[397.0],[724.0],[221.0],[292.0],[809.0],[1075.0],[395.0],[47.0],[1164.0],[982.0],[480.0],[1324.0],[611.0],[99.0],[122.0],[480.0],[72.0],[913.0],[753.0],[1207.0],[356.0],[982.0],[45.0],[262.0],[355.0],[1324.0],[438.0],[129.0],[756.0],[569.0],[860.0],[122.0],[225.0],[1197.0],[1425.0],[355.0],[47.0],[1368.0],[154.0],[43.0],[972.0],[253.0],[880.0],[1075.0],[880.0],[116.0],[17.0],[401.0],[136.0],[397.0],[860.0],[648.0],[756.0],[43.0],[340.0],[520.0],[47.0],[225.0],[982.0],[972.0],[1031.0],[225.0],[1197.0],[697.0],[1316.0],[588.0],[1075.0],[756.0],[107.0],[72.0],[520.0],[670.0],[860.0],[972.0],[211.0],[480.0],[809.0],[531.0],[220.0],[724.0],[880.0],[106.0],[480.0],[1431.0],[972.0]
888,[181.0],[397.0],[106.0],[531.0],[1160.0],[611.0],[104.0],[160.0],[72.0],[47.0],[801.0],[1324.0],[697.0],[972.0],[1431.0],[552.0],[355.0],[1127.0],[262.0],[262.0],[1074.0],[1131.0],[355.0],[880.0],[809.0],[1040.0],[1420.0],[480.0],[6.0],[982.0],[880.0],[104.0],[809.0],[843.0],[982.0],[45.0],[1299.0],[397.0],[1324.0],[1075.0],[1431.0],[397.0],[598.0],[220.0],[940.0],[104.0],[1119.0],[972.0],[860.0],[72.0],[122.0],[225.0],[356.0],[165.0],[697.0],[697.0],[43.0],[1473.0],[82.0],[99.0],[355.0],[724.0],[160.0],[43.0],[116.0],[104.0],[192.0],[1324.0],[262.0],[473.0],[940.0],[160.0],[1075.0],[724.0],[1434.0],[756.0],[972.0],[573.0],[1107.0],[982.0],[480.0],[569.0],[106.0],[531.0],[47.0],[262.0],[1048.0],[8.0],[460.0],[1324.0],[546.0],[177.0],[72.0],[982.0],[1234.0],[940.0],[972.0],[1075.0],[397.0],[469.0],[368.0],[129.0],[982.0],[469.0],[1220.0],[611.0],[880.0],[262.0],[484.0],[982.0],[546.0],[1138.0],[368.0],[480.0],[862.0],[697.0],[940.0],[880.0],[713.0],[756.0],[47.0],[47.0],[122.0],[129.0],[17.0]
889,[17.0],[1324.0],[225.0],[104.0],[127.0],[356.0],[1431.0],[546.0],[982.0],[972.0],[465.0],[225.0],[469.0],[1040.0],[1324.0],[93.0],[1074.0],[62.0],[72.0],[43.0],[1425.0],[298.0],[1389.0],[47.0],[940.0],[480.0],[252.0],[122.0],[676.0],[397.0],[47.0],[1075.0],[160.0],[720.0],[397.0],[809.0],[160.0],[1324.0],[225.0],[129.0],[1324.0],[756.0],[617.0],[205.0],[546.0],[880.0],[977.0],[1040.0],[705.0],[1389.0],[160.0],[1075.0],[706.0],[588.0],[469.0],[122.0],[982.0],[1312.0],[44.0],[699.0],[116.0],[397.0],[697.0],[982.0],[698.0],[1431.0],[1374.0],[225.0],[43.0],[1119.0],[546.0],[181.0],[880.0],[43.0],[706.0],[116.0],[1040.0],[1130.0],[367.0],[1431.0],[531.0],[473.0],[47.0],[880.0],[106.0],[43.0],[1040.0],[601.0],[1106.0],[724.0],[775.0],[1441.0],[43.0],[397.0],[478.0],[546.0],[469.0],[880.0],[1324.0],[17.0],[253.0],[1075.0],[397.0],[181.0],[1291.0],[356.0],[1048.0],[43.0],[281.0],[397.0],[775.0],[178.0],[705.0],[122.0],[178.0],[122.0],[520.0],[47.0],[582.0],[72.0],[972.0],[972.0],[17.0],[880.0],[480.0]
